"01","01P027L01"
"01","01P027L03"
"01","01P027L05"
"01","01P027L09"
"01","01P027L13"
"01","01P027L15"
"01","01P027L16"
"01","01P028L01"
"01","01P028L06"
"01","01P028L11"
"01","01P028L18"
"01","01P029L01"
"01","01P030L01"
"01","01P030L07"
"01","01P030L08"
"01","01P030L12"
"01","01P030L15"
"01","01P030L20"
"01","01P030L22"
"01","01P031L01"
"01","01P031L03"
"01","01P031L06"
"01","01P031L08"
"01","01P031L10"
"01","01P031L18"
"01","01P031L20"
"01","01P032L01"
"01","01P032L06"
"01","01P032L14"
"01","01P032L18"
"01","01P032L20"
"01","01P033L01"
"01","01P033L03"
"01","01P033L06"
"01","01P033L09"
"01","01P033L10"
"01","01P033L12"
"01","01P033L13"
"01","01P033L15"
"01","01P033L16"
"01","01P033L20"
"01","01P034L01"
"01","01P034L04"
"01","01P034L15"
"01","01P035L01"
"01","01P035L04"
"01","01P035L05"
"01","01P035L07"
"01","01P035L11"
"01","01P035L14"
"01","01P035L17"
"01","01P036L01"
"01","01P037L07"
"01","01P037L15"
"01","01P038L01"
"01","01P038L03"
"01","01P038L06"
"01","01P038L07"
"01","01P038L09"
"01","01P038L12"
"01","01P038L13"
"01","01P038L17"
"01","01P039L01"
"01","01P039L04"
"01","01P039L08"
"01","01P039L13"
"01","01P039L16"
"01","01P039L19"
"01","01P040L01"
"01","01P040L05"
"01","01P040L10"
"01","01P040L16"
"01","01P040L18"
"01","01P040L20"
"02","02COVERL01"
"02","02P001L01"
"02","02P001L09"
"02","02P002L01"
"02","02P002L06"
"02","02P002L15"
"02","02P002L18"
"02","02P002L19"
"02","02P003L01"
"02","02P004L09"
"02","02P005L10"
"02","02P005L17"
"02","02P006L01"
"02","02P008L01"
"02","02P008L09"
"02","02P009L01"
"02","02P009L07"
"02","02P009L12"
"02","02P009L15"
"02","02P009L19"
"02","02P010L01"
"02","02P010L03"
"02","02P010L06"
"02","02P010L11"
"02","02P010L17"
"02","02P010L19"
"02","02P010L20"
"02","02P011L01"
"02","02P011L05"
"02","02P011L09"
"02","02P011L13"
"02","02P011L15"
"02","02P011L18"
"02","02P012L01"
"02","02P012L07"
"02","02P012L14"
"02","02P012L18"
"02","02P013L01"
"02","02P013L07"
"02","02P013L12"
"02","02P013L16"
"02","02P014L01"
"02","02P014L03"
"02","02P014L09"
"02","02P014L12"
"02","02P014L15"
"02","02P014L17"
"02","02P015L01"
"02","02P015L05"
"02","02P015L08"
"02","02P015L13"
"02","02P016L01"
"02","02P016L14"
"02","02P016L15"
"02","02P016L21"
"02","02P017L01"
"02","02P017L14"
"02","02P017L17"
"02","02P017L19"
"02","02P018L01"
"02","02P018L06"
"02","02P018L10"
"02","02P018L17"
"02","02P018L21"
"02","02P019L01"
"02","02P019L06"
"02","02P019L07"
"02","02P019L14"
"02","02P019L16"
"02","02P019L20"
"02","02P020L01"
"02","02P020L06"
"02","02P020L08"
"02","02P020L10"
"02","02P020L12"
"02","02P020L14"
"02","02P021L01"
"02","02P021L09"
"02","02P021L16"
"02","02P021L19"
"02","02P022L01"
"02","02P022L06"
"02","02P022L17"
"02","02P023L01"
"02","02P023L04"
"02","02P023L05"
"02","02P023L06"
"02","02P023L08"
"02","02P023L11"
"02","02P023L17"
"02","02P023L90"
"02","02P024L01"
"02","02P024L06"
"02","02P024L11"
"02","02P024L20"
"02","02P025L01"
"02","02P025L06"
"02","02P025L18"
"02","02P025L20"
"02","02P026L01"
"02","02P026L06"
"02","02P026L14"
"02","02P026L17"
"02","02P026L19"
"02","02P026L22"
"02","02P027L01"
"02","02P027L04"
"02","02P027L07"
"02","02P028L01"
"02","02P028L03"
"02","02P028L06"
"02","02P028L08"
"02","02P028L12"
"02","02P028L14"
"02","02P028L16"
"02","02P028L17"
"02","02P028L18"
"02","02P029L01"
"02","02P029L03"
"02","02P029L05"
"02","02P029L08"
"02","02P029L10"
"02","02P029L12"
"02","02P029L15"
"02","02P029L17"
"02","02P029L20"
"02","02P030L01"
"02","02P030L15"
"02","02P030L16"
"02","02P030L19"
"02","02P031L01"
"02","02P031L08"
"02","02P031L10"
"02","02P031L14"
"02","02P031L16"
"02","02P031L19"
"02","02P031L20"
"02","02P032L01"
"02","02P032L02"
"02","02P032L04"
"02","02P032L12"
"02","02P032L13"
"02","02P033L01"
"02","02P033L03"
"02","02P033L09"
"02","02P033L11"
"02","02P033L13"
"02","02P034L01"
"02","02P034L12"
"02","02P034L14"
"02","02P034L19"
"02","02P035L01"
"02","02P035L13"
"02","02P036L01"
"02","02P037L01"
"02","02P037L07"
"02","02P037L09"
"02","02P037L13"
"02","02P038L01"
"02","02P038L04"
"02","02P038L17"
"02","02P039L12"
"02","02P039L13"
"02","02P040L03"
"02","02P040L14"
"02","02P041L14"
"02","02P041L16"
"02","02P041L17"
"02","02P042L01"
"02","02P042L11"
"02","02P043L01"
"02","02P043L05"
"02","02P043L08"
"02","02P043L16"
"02","02P044L01"
"02","02P044L05"
"02","02P044L08"
"02","02P044L18"
"02","02Z01L01"
"02","02Z01L06"
"02","02Z01L09"
"02","02Z01L13"
"02","02Z01L16"
"03","03COVERL01"
"03","03P001L01"
"03","03P001L16"
"03","03P002L10"
"03","03P003L01"
"03","03P003L05"
"03","03P003L10"
"03","03P003L16"
"03","03P004L01"
"03","03P004L05"
"03","03P004L07"
"03","03P004L09"
"03","03P004L13"
"03","03P004L16"
"03","03P005L01"
"03","03P005L03"
"03","03P005L10"
"03","03P005L13"
"03","03P005L15"
"03","03P006L01"
"03","03P006L14"
"03","03P006L20"
"03","03P007L01"
"03","03P007L12"
"03","03P008L01"
"03","03P008L08"
"03","03P009L01"
"03","03P009L09"
"03","03P012L07"
"03","03P012L10"
"03","03P012L16"
"03","03P013L05"
"03","03P013L10"
"03","03P013L16"
"03","03P013L19"
"03","03P014L01"
"03","03P015L01"
"03","03P015L03"
"03","03P015L09"
"03","03P015L11"
"03","03P016L01"
"03","03P016L09"
"03","03P016L12"
"03","03P016L13"
"03","03P017L01"
"03","03P017L03"
"03","03P017L07"
"03","03P017L11"
"03","03P018L01"
"03","03P018L08"
"03","03P018L12"
"03","03P018L16"
"03","03P019L01"
"03","03P019L15"
"03","03P020L01"
"03","03P022L15"
"03","03P022L17"
"03","03P023L01"
"03","03P023L06"
"03","03P024L01"
"03","03P024L06"
"03","03P024L16"
"03","03P024L17"
"03","03P025L01"
"03","03P025L08"
"03","03P026L01"
"03","03P026L11"
"03","03P027L01"
"03","03P027L04"
"03","03P027L06"
"03","03P027L07"
"03","03P027L08"
"03","03P027L15"
"03","03P028L01"
"03","03P028L11"
"03","03P028L15"
"03","03P028L18"
"03","03P029L01"
"03","03P029L06"
"03","03P029L12"
"03","03P029L17"
"03","03P030L01"
"03","03P030L02"
"03","03P030L06"
"03","03P030L11"
"03","03P030L15"
"03","03P031L01"
"03","03P031L02"
"03","03P031L08"
"03","03P031L14"
"03","03P031L15"
"03","03P031L17"
"03","03P032L01"
"03","03P032L04"
"03","03P032L06"
"03","03P032L19"
"03","03P032L23"
"03","03P033L01"
"03","03P033L05"
"03","03P033L13"
"03","03P033L18"
"03","03P034L01"
"03","03P034L06"
"03","03P034L08"
"03","03P036L01"
"03","03P036L08"
"03","03P036L12"
"03","03P037L01"
"03","03P037L13"
"03","03P037L17"
"03","03P037L18"
"03","03P038L01"
"03","03P039L01"
"03","03P039L03"
"03","03P039L07"
"03","03P039L09"
"03","03P039L12"
"03","03P039L14"
"03","03P040L01"
"03","03P041L08"
"03","03P041L14"
"03","03P041L20"
"03","03P042L01"
"03","03P042L12"
"03","03P043L01"
"03","03P043L08"
"03","03P043L10"
"03","03P043L13"
"03","03P044L04"
"03","03P044L07"
"04","04COVERL01"
"04","04P001L01"
"04","04P001L05"
"04","04P001L08"
"04","04P001L10"
"04","04P001L13"
"04","04P001L14"
"04","04P002L01"
"04","04P002L05"
"04","04P002L07"
"04","04P002L10"
"04","04P002L14"
"04","04P002L17"
"04","04P003L01"
"04","04P003L03"
"04","04P003L06"
"04","04P003L09"
"04","04P003L13"
"04","04P003L15"
"04","04P003L17"
"04","04P004L01"
"04","04P004L02"
"04","04P004L06"
"04","04P004L07"
"04","04P004L10"
"04","04P004L13"
"04","04P005L01"
"04","04P005L05"
"04","04P005L09"
"04","04P005L10"
"04","04P005L15"
"04","04P005L17"
"04","04P006L01"
"04","04P006L07"
"04","04P006L11"
"04","04P006L19"
"04","04P007L01"
"04","04P007L04"
"04","04P007L11"
"04","04P007L13"
"04","04P007L19"
"04","04P008L01"
"04","04P008L04"
"04","04P008L06"
"04","04P008L15"
"04","04P008L17"
"04","04P009L01"
"04","04P010L01"
"04","04P011L15"
"04","04P012L01"
"04","04P012L16"
"04","04P013L01"
"04","04P013L06"
"04","04P013L10"
"04","04P013L15"
"04","04P014L01"
"04","04P014L18"
"04","04P015L01"
"04","04P015L07"
"04","04P015L09"
"04","04P015L10"
"04","04P016L01"
"04","04P016L04"
"04","04P016L12"
"04","04P018L01"
"04","04P018L02"
"04","04P018L04"
"04","04P018L07"
"04","04P018L12"
"04","04P018L14"
"04","04P019L01"
"04","04P020L01"
"04","04P020L04"
"04","04P021L01"
"04","04P024L01"
"04","04P025L01"
"04","04P026L01"
"04","04P027L01"
"04","04P030L01"
"04","04P032L01"
"04","04P032L03"
"04","04P032L06"
"04","04P032L11"
"04","04P032L18"
"04","04P033L01"
"04","04P033L08"
"04","04P033L18"
"04","04P034L11"
"04","04P034L18"
"04","04P035L01"
"04","04P035L05"
"04","04P035L10"
"04","04P035L12"
"04","04P035L17"
"04","04P036L01"
"04","04P036L09"
"04","04P036L14"
"04","04P036L17"
"04","04P037L01"
"04","04P037L05"
"04","04P037L15"
"04","04P038L01"
"04","04P038L12"
"04","04P039L01"
"04","04P041L05"
"04","04P042L01"
"04","04P042L03"
"04","04P042L12"
"04","04P042L14"
"05","05COVERL01"
"05","05P001L01"
"05","05P003L01"
"05","05P003L07"
"05","05P005L01"
"05","05P005L10"
"05","05P006L01"
"05","05P006L06"
"05","05P007L01"
"05","05P007L05"
"05","05P008L07"
"05","05P008L16"
"05","05P009L03"
"05","05P009L09"
"05","05P009L20"
"05","05P010L01"
"05","05P010L04"
"05","05P010L11"
"05","05P010L17"
"05","05P011L01"
"05","05P011L08"
"05","05P011L10"
"05","05P011L13"
"05","05P011L16"
"05","05P012L01"
"05","05P012L17"
"05","05P013L01"
"05","05P013L06"
"05","05P013L16"
"05","05P014L01"
"05","05P014L05"
"05","05P014L10"
"05","05P014L12"
"05","05P014L13"
"05","05P015L01"
"05","05P015L03"
"05","05P015L16"
"05","05P015L20"
"05","05P016L01"
"05","05P016L04"
"05","05P016L07"
"05","05P016L09"
"05","05P016L12"
"05","05P017L01"
"05","05P017L07"
"05","05P017L10"
"05","05P018L01"
"05","05P018L05"
"05","05P018L10"
"05","05P019L01"
"05","05P019L11"
"05","05P019L14"
"05","05P020L01"
"05","05P020L07"
"05","05P020L12"
"05","05P020L15"
"05","05P020L16"
"05","05P020L18"
"05","05P021L01"
"05","05P022L01"
"05","05P022L11"
"05","05P022L13"
"05","05P023L01"
"05","05P023L07"
"05","05P023L14"
"05","05P024L01"
"05","05P024L08"
"05","05P024L15"
"05","05P025L01"
"05","05P026L01"
"05","05P026L16"
"05","05P027L01"
"05","05P027L11"
"05","05P027L15"
"05","05P027L17"
"05","05P028L01"
"05","05P028L12"
"05","05P028L14"
"05","05P028L17"
"05","05P028L18"
"05","05P029L01"
"05","05P029L03"
"05","05P029L05"
"05","05P029L07"
"05","05P029L09"
"05","05P029L11"
"05","05P029L12"
"05","05P029L14"
"05","05P030L01"
"05","05P030L11"
"05","05P030L13"
"05","05P030L21"
"05","05P031L01"
"05","05P032L11"
"05","05P032L14"
"05","05P032L18"
"05","05P033L01"
"05","05P033L04"
"05","05P034L01"
"05","05P034L08"
"05","05P035L01"
"05","05P035L11"
"05","05P035L21"
"05","05P036L01"
"05","05P036L10"
"05","05P036L13"
"05","05P036L15"
"05","05P036L19"
"05","05P037L01"
"05","05P037L06"
"05","05P037L10"
"05","05P037L16"
"05","05P037L18"
"05","05P038L01"
"05","05P040L01"
"05","05P042L01"
"05","05P042L09"
"05","05P042L14"
"05","05P042L16"
"05","05P042L17"
"05","05P043L01"
"05","05P043L03"
"05","05P043L05"
"05","05P044L01"
"05","05P044L13"
"05","05P044L14"
"05","05P044L16"
"05","05P044L19"
"06","06COVERL01"
"06","06P001L01"
"06","06P001L10"
"06","06P001L14"
"06","06P003L08"
"06","06P003L11"
"06","06P003L13"
"06","06P004L01"
"06","06P004L12"
"06","06P005L01"
"06","06P005L15"
"06","06P005L17"
"06","06P007L01"
"06","06P007L04"
"06","06P007L12"
"06","06P008L01"
"06","06P008L07"
"06","06P008L11"
"06","06P008L13"
"06","06P008L16"
"06","06P009L01"
"06","06P009L10"
"06","06P010L01"
"06","06P010L06"
"06","06P010L11"
"06","06P010L15"
"06","06P011L01"
"06","06P011L10"
"06","06P011L17"
"06","06P012L01"
"06","06P012L06"
"06","06P015L01"
"06","06P015L05"
"06","06P015L10"
"06","06P016L01"
"06","06P016L06"
"06","06P016L13"
"06","06P016L16"
"06","06P016L20"
"06","06P017L01"
"06","06P018L01"
"06","06P018L04"
"06","06P018L06"
"06","06P018L13"
"06","06P019L01"
"06","06P020L01"
"06","06P021L05"
"06","06P021L20"
"06","06P022L01"
"06","06P022L09"
"06","06P022L17"
"06","06P023L01"
"06","06P023L08"
"06","06P023L11"
"06","06P023L12"
"06","06P023L14"
"06","06P024L01"
"06","06P026L01"
"06","06P026L12"
"06","06P026L19"
"06","06P027L01"
"06","06P027L13"
"06","06P027L18"
"06","06P028L13"
"06","06P029L01"
"06","06P030L01"
"06","06P030L06"
"06","06P030L16"
"06","06P031L01"
"06","06P031L06"
"06","06P031L11"
"06","06P032L01"
"06","06P032L04"
"06","06P032L08"
"06","06P032L09"
"06","06P032L14"
"06","06P033L01"
"06","06P033L04"
"06","06P033L09"
"06","06P033L12"
"06","06P033L15"
"06","06P034L01"
"06","06P034L03"
"06","06P034L13"
"06","06P034L16"
"06","06P035L09"
"06","06P035L12"
"06","06P036L01"
"06","06P036L19"
"06","06P037L01"
"06","06P037L10"
"06","06P038L01"
"06","06P038L06"
"06","06P038L16"
"06","06P039L01"
"06","06P039L06"
"06","06P039L15"
"06","06P040L01"
"06","06P040L09"
"06","06P041L01"
"06","06P041L10"
"06","06P041L16"
"06","06P042L01"
"07","07COVERL01"
"07","07P001L01"
"07","07P002L01"
"07","07P004L01"
"07","07P007L01"
"07","07P007L12"
"07","07P007L19"
"07","07P008L01"
"07","07P008L19"
"07","07P009L01"
"07","07P010L01"
"07","07P011L01"
"07","07P011L14"
"07","07P012L01"
"07","07P014L09"
"07","07P014L21"
"07","07P015L01"
"07","07P015L07"
"07","07P015L08"
"07","07P015L16"
"07","07P015L18"
"07","07P016L01"
"07","07P016L06"
"07","07P016L09"
"07","07P016L12"
"07","07P016L16"
"07","07P017L01"
"07","07P017L07"
"07","07P017L08"
"07","07P018L06"
"07","07P018L12"
"07","07P019L01"
"07","07P019L06"
"07","07P019L16"
"07","07P019L21"
"07","07P020L07"
"07","07P020L11"
"07","07P020L14"
"07","07P020L19"
"07","07P021L01"
"07","07P021L04"
"07","07P021L12"
"07","07P022L01"
"07","07P022L06"
"07","07P022L11"
"07","07P022L18"
"07","07P023L01"
"07","07P025L01"
"07","07P026L01"
"07","07P026L10"
"07","07P027L10"
"07","07P028L01"
"07","07P028L16"
"07","07P029L01"
"07","07P029L10"
"07","07P029L19"
"07","07P029L24"
"07","07P029L27"
"07","07P030L01"
"07","07P030L05"
"07","07P030L12"
"07","07P030L14"
"07","07P030L16"
"07","07P030L33"
"07","07P031L01"
"07","07P031L09"
"07","07P032L01"
"07","07P032L06"
"07","07P032L18"
"07","07P033L01"
"07","07P033L06"
"07","07P033L08"
"07","07P033L14"
"07","07P034L01"
"07","07P034L12"
"07","07P034L14"
"07","07P035L01"
"07","07P035L09"
"07","07P036L01"
"07","07P036L09"
"07","07P037L01"
"07","07P037L05"
"07","07P037L06"
"07","07P037L09"
"07","07P037L17"
"07","07P038L01"
"07","07P038L05"
"07","07P038L08"
"07","07P038L18"
"07","07P039L01"
"07","07P039L03"
"07","07P039L04"
"07","07P039L08"
"07","07P039L10"
"07","07P040L01"
"07","07P040L17"
"07","07P041L01"
"07","07P041L07"
"07","07P042L01"
"07","07P042L12"
"07","07P043L01"
"07","07P043L09"
"07","07P043L11"
"07","07P043L13"
"07","07P044L12"
"07","07P045L01"
"07","07P045L04"
"07","07P045L08"
"07","07P046L01"
"07","07P046L16"
"07","07P047L01"
"07","07P050L01"
"07","07P050L09"
"07","07P050L11"
"07","07P050L17"
"07","07P051L01"
"07","07P052L01"
"07","07P052L06"
"07","07P052L13"
"07","07P052L17"
"08","08COVERL01"
"08","08P001L01"
"08","08P001L14"
"08","08P001L19"
"08","08P002L01"
"08","08P002L07"
"08","08P002L18"
"08","08P003L01"
"08","08P003L07"
"08","08P003L11"
"08","08P003L19"
"08","08P004L01"
"08","08P004L04"
"08","08P006L01"
"08","08P006L13"
"08","08P006L18"
"08","08P007L01"
"08","08P007L03"
"08","08P007L06"
"08","08P007L16"
"08","08P007L18"
"08","08P008L01"
"08","08P008L16"
"08","08P008L19"
"08","08P009L01"
"08","08P009L18"
"08","08P010L03"
"08","08P010L18"
"08","08P011L06"
"08","08P011L09"
"08","08P011L14"
"08","08P011L16"
"08","08P012L01"
"08","08P013L01"
"08","08P014L01"
"08","08P014L10"
"08","08P015L01"
"08","08P015L04"
"08","08P015L06"
"08","08P015L08"
"08","08P015L14"
"08","08P016L01"
"08","08P017L01"
"08","08P017L11"
"08","08P017L13"
"08","08P017L15"
"08","08P017L18"
"08","08P018L01"
"08","08P018L15"
"08","08P019L01"
"08","08P023L01"
"08","08P024L01"
"08","08P024L12"
"08","08P025L01"
"08","08P025L08"
"08","08P025L14"
"08","08P026L08"
"08","08P026L12"
"08","08P026L14"
"08","08P026L17"
"08","08P027L01"
"08","08P027L10"
"08","08P027L13"
"08","08P027L17"
"08","08P028L01"
"08","08P028L04"
"08","08P028L07"
"08","08P028L14"
"08","08P028L15"
"08","08P029L05"
"08","08P029L06"
"08","08P029L18"
"08","08P030L01"
"08","08P030L17"
"08","08P031L01"
"08","08P031L05"
"08","08P031L10"
"08","08P031L13"
"08","08P031L19"
"08","08P032L01"
"08","08P032L09"
"08","08P032L12"
"08","08P032L19"
"08","08P033L01"
"08","08P033L14"
"08","08P033L22"
"08","08P034L01"
"08","08P035L01"
"08","08P035L04"
"08","08P035L06"
"08","08P035L17"
"08","08P036L01"
"08","08P036L06"
"08","08P036L08"
"08","08P036L16"
"08","08P037L01"
"08","08P037L04"
"08","08P037L16"
"08","08P038L01"
"08","08P038L11"
"08","08P038L19"
"08","08P039L01"
"08","08P039L12"
"08","08P039L17"
"08","08P039L19"
"08","08P040L01"
"08","08P040L11"
"08","08P040L15"
"08","08P041L01"
"08","08P042L01"
"08","08P042L10"
"08","08P043L10"
"08","08P044L14"
"09","09COVERL01"
"09","09P001L01"
"09","09P001L09"
"09","09P002L01"
"09","09P005L12"
"09","09P006L01"
"09","09P008L01"
"09","09P009L01"
"09","09P009L15"
"09","09P010L01"
"09","09P014L01"
"09","09P014L16"
"09","09P015L01"
"09","09P015L10"
"09","09P015L16"
"09","09P016L01"
"09","09P016L05"
"09","09P016L08"
"09","09P016L17"
"09","09P017L01"
"09","09P017L13"
"09","09P018L01"
"09","09P021L14"
"09","09P021L16"
"09","09P022L01"
"09","09P023L13"
"09","09P024L01"
"09","09P024L05"
"09","09P024L12"
"09","09P025L01"
"09","09P026L01"
"09","09P027L01"
"09","09P028L01"
"09","09P028L13"
"09","09P029L01"
"09","09P029L06"
"09","09P029L12"
"09","09P029L14"
"09","09P030L01"
"09","09P030L06"
"09","09P030L11"
"09","09P030L17"
"09","09P031L01"
"09","09P031L12"
"09","09P032L01"
"09","09P034L01"
"09","09P036L01"
"09","09P036L07"
"09","09P036L13"
"09","09P036L19"
"09","09P037L01"
"09","09P037L16"
"09","09P037L18"
"09","09P037L21"
"09","09P038L01"
"09","09P038L06"
"09","09P038L17"
"09","09P038L20"
"09","09P039L01"
"09","09P039L18"
"09","09P039L20"
"09","09P040L01"
"09","09P040L08"
"09","09P040L11"
"09","09P040L19"
"09","09P041L01"
"09","09P041L04"
"09","09P041L10"
"09","09P041L12"
"09","09P042L01"
"09","09P042L09"
"09","09P044L01"
"09","09P044L18"
"10","10COVERL01"
"10","10P001L01"
"10","10P001L07"
"10","10P001L10"
"10","10P001L15"
"10","10P001L17"
"10","10P001L18"
"10","10P002L01"
"10","10P002L09"
"10","10P002L17"
"10","10P003L01"
"10","10P004L11"
"10","10P004L17"
"10","10P005L08"
"10","10P005L19"
"10","10P006L06"
"10","10P006L13"
"10","10P006L18"
"10","10P007L01"
"10","10P008L01"
"10","10P008L05"
"10","10P008L10"
"10","10P008L14"
"10","10P009L01"
"10","10P009L21"
"10","10P010L01"
"10","10P011L01"
"10","10P013L01"
"10","10P014L01"
"10","10P014L06"
"10","10P014L10"
"10","10P014L21"
"10","10P015L01"
"10","10P015L16"
"10","10P015L19"
"10","10P016L01"
"10","10P016L10"
"10","10P016L13"
"10","10P016L15"
"10","10P017L17"
"10","10P017L20"
"10","10P018L07"
"10","10P018L12"
"10","10P018L17"
"10","10P019L01"
"10","10P019L03"
"10","10P019L07"
"10","10P019L14"
"10","10P019L16"
"10","10P020L01"
"10","10P020L04"
"10","10P020L07"
"10","10P021L01"
"10","10P021L10"
"10","10P021L18"
"10","10P021L22"
"10","10P022L01"
"10","10P022L05"
"10","10P022L12"
"10","10P022L16"
"10","10P024L01"
"10","10P024L10"
"10","10P024L19"
"10","10P025L01"
"10","10P025L17"
"10","10P026L17"
"10","10P027L01"
"10","10P027L15"
"10","10P027L20"
"10","10P028L01"
"10","10P028L05"
"10","10P028L12"
"10","10P029L01"
"10","10P029L05"
"10","10P029L08"
"10","10P029L11"
"10","10P029L20"
"10","10P030L01"
"10","10P030L03"
"10","10P030L07"
"10","10P030L21"
"10","10P031L01"
"10","10P031L05"
"10","10P031L09"
"10","10P031L11"
"10","10P031L13"
"10","10P031L16"
"10","10P031L18"
"10","10P032L01"
"10","10P032L08"
"10","10P032L16"
"10","10P033L01"
"10","10P033L05"
"10","10P033L17"
"10","10P034L01"
"10","10P036L01"
"10","10P036L17"
"10","10P036L21"
"10","10P037L01"
"10","10P037L12"
"10","10P037L20"
"10","10P038L01"
"10","10P038L10"
"10","10P038L12"
"10","10P038L15"
"10","10P038L21"
"10","10P039L01"
"10","10P042L01"
"10","10P042L11"
"10","10P042L18"
"10","10P043L01"
"10","10P043L08"
"10","10P044L01"
"10","10P044L07"
"11","11COVERL01"
"11","11P001L01"
"11","11P001L05"
"11","11P001L07"
"11","11P001L11"
"11","11P002L01"
"11","11P002L14"
"11","11P003L01"
"11","11P003L06"
"11","11P003L08"
"11","11P003L12"
"11","11P003L15"
"11","11P003L17"
"11","11P004L01"
"11","11P004L06"
"11","11P004L13"
"11","11P004L17"
"11","11P005L01"
"11","11P006L01"
"11","11P006L03"
"11","11P006L05"
"11","11P006L08"
"11","11P006L12"
"11","11P006L15"
"11","11P007L01"
"11","11P008L05"
"11","11P009L06"
"11","11P009L08"
"11","11P009L11"
"11","11P009L16"
"11","11P010L01"
"11","11P012L14"
"11","11P013L01"
"11","11P013L21"
"11","11P014L01"
"11","11P014L15"
"11","11P014L18"
"11","11P015L01"
"11","11P015L19"
"11","11P016L01"
"11","11P017L01"
"11","11P017L14"
"11","11P017L16"
"11","11P017L20"
"11","11P018L01"
"11","11P018L14"
"11","11P019L01"
"11","11P019L05"
"11","11P019L10"
"11","11P019L19"
"11","11P020L01"
"11","11P020L10"
"11","11P020L13"
"11","11P021L01"
"11","11P021L05"
"11","11P021L09"
"11","11P021L13"
"11","11P021L16"
"11","11P021L19"
"11","11P022L01"
"11","11P023L01"
"11","11P024L01"
"11","11P024L06"
"11","11P024L12"
"11","11P024L15"
"11","11P024L17"
"11","11P025L01"
"11","11P025L16"
"11","11P025L18"
"11","11P025L20"
"11","11P026L01"
"11","11P026L06"
"11","11P026L17"
"11","11P027L01"
"11","11P027L09"
"11","11P027L11"
"11","11P027L13"
"11","11P028L01"
"11","11P028L06"
"11","11P028L13"
"11","11P029L01"
"11","11P029L11"
"11","11P030L01"
"11","11P031L04"
"11","11P031L13"
"11","11P032L01"
"11","11P032L05"
"11","11P032L15"
"11","11P033L01"
"11","11P033L19"
"11","11P033L20"
"11","11P034L01"
"11","11P036L01"
"11","11P036L12"
"11","11P036L20"
"11","11P037L01"
"11","11P037L18"
"11","11P038L01"
"11","11P038L07"
"11","11P038L12"
"11","11P038L16"
"11","11P039L01"
"11","11P039L05"
"11","11P039L14"
"11","11P039L20"
"11","11P040L01"
